User,Timestamp,Compound_Score,Pos_Score,Neu_Score,Neg_Score,Tweets_Ago,Tweet_Text
CNN,Fri Oct 05 22:02:59 +0000 2018,0.6378,0.253,0.633,0.113,63,"RT @CNNSitRoom: ""I'm very disappointed ... we're going to put, on the Supreme Court, for a lifetime appointment, someone with this kind of…"
CNN,Fri Oct 05 22:01:02 +0000 2018,0.0,0.0,1.0,0.0,64,"With Sens. Collins and Manchin announcing they're a “Yes” on SCOTUS nominee Brett Kavanaugh, Full Circle focuses on… https://t.co/YPuyY7dBn6"
CNN,Fri Oct 05 22:01:00 +0000 2018,0.4404,0.132,0.868,0.0,65,"A rock that was used as a doorstop for the past 30 years turned out to be a meteorite valued at $100,000… https://t.co/ofgtyZvze2"
CNN,Fri Oct 05 21:39:18 +0000 2018,0.0,0.0,1.0,0.0,66,"At 106 (and 1/2), this doctor isn't slowing down https://t.co/l59QWAFkfX https://t.co/PfjRmoKOtU"
CNN,Fri Oct 05 21:26:27 +0000 2018,0.2023,0.114,0.886,0.0,67,An eight-year-old girl found a pre-Viking-era sword while she was playing in a lake in Sweden… https://t.co/sfeAJqtTyT
CNN,Fri Oct 05 21:22:53 +0000 2018,0.0,0.0,1.0,0.0,68,"Did a breach at Duke Energy's L.V. Sutton plant in Wilmington, North Carolina -- which stores coal ash -- last mont… https://t.co/noZBsVRpcT"
CNN,Fri Oct 05 21:16:48 +0000 2018,0.6908,0.241,0.759,0.0,69,"Doctors are giving ""nature prescriptions"" in the UK's Shetland Islands in an effort to encourage patients to reap t… https://t.co/MsMApyuELR"
CNN,Fri Oct 05 21:06:53 +0000 2018,-0.34,0.0,0.862,0.138,70,"One year ago, they investigated Harvey Weinstein and sparked a fire that changed the world https://t.co/K3aKbQlZ3o https://t.co/AnKjw9KJqT"
CNN,Fri Oct 05 21:03:33 +0000 2018,-0.1531,0.104,0.769,0.127,71,"RT @TheLeadCNN: After Senators Collins and Manchin say they'll vote yes on Kavanaugh, Democratic Sen. Dick Durbin says that his message to…"
CNN,Fri Oct 05 20:49:58 +0000 2018,0.7906,0.368,0.632,0.0,72,Susan Collins just made Brett Kavanaugh a Supreme Court justice | Analysis by @CillizzaCNN https://t.co/88xhhaQuhP https://t.co/ifbtg0vbCJ
CNN,Fri Oct 05 20:44:44 +0000 2018,0.0,0.0,1.0,0.0,73,"RT @TheLeadCNN: ""This is going to be an issue"" that will ""boost"" Democrat voters, says @TaraSetmayer, after key Senators Collins and Manchi…"
CNN,Fri Oct 05 20:42:43 +0000 2018,0.7184,0.25,0.75,0.0,74,"Brett Kavanaugh appears to have enough Senate votes to be confirmed to the Supreme Court, likely giving President T… https://t.co/UlTjXRj3Nt"
CNN,Fri Oct 05 20:35:30 +0000 2018,0.4404,0.162,0.838,0.0,75,Republican Sen. Susan Collins just announced that she is supporting Brett Kavanaugh's confirmation after delivering… https://t.co/GYIvs19RFs
CNN,Fri Oct 05 20:27:54 +0000 2018,0.508,0.147,0.853,0.0,76,"RT @CNNnewsroom: Amid a chorus of ""Shame! Shame!"" chants, @SenJoeManchine details his reasons for voting Yes on Judge Brett Kavanaugh's #SC…"
CNN,Fri Oct 05 20:23:53 +0000 2018,0.3365,0.155,0.755,0.09,77,"Protesters chanted, ""Shame! Shame!"" as Sen. Joe Manchin spoke to reporters after announcing support for Brett Kavan… https://t.co/m3IgayyyGP"
CNN,Fri Oct 05 20:06:59 +0000 2018,0.743,0.296,0.704,0.0,78,"Democratic Sen. Joe Manchin tweets: ""I will vote to support Supreme Court nominee Judge Brett Kavanaugh""… https://t.co/iO0RVtg3Gw"
CNN,Fri Oct 05 20:04:43 +0000 2018,-0.5859,0.0,0.847,0.153,79,"RT @CNNPolitics: Collins: ""Every person, man or woman, who makes a charge of sexual assault deserves to be heard and treated with respect.…"
CNN,Fri Oct 05 20:03:02 +0000 2018,0.4019,0.124,0.876,0.0,80,"Minutes after Sen. Susan Collins announced on the Senate floor that she would vote yes to confirm Brett Kavanaugh,… https://t.co/yVHXyB9PbO"
CNN,Fri Oct 05 19:59:50 +0000 2018,0.0,0.0,1.0,0.0,81,"GOP Sen. Susan Collins: ""I will vote to confirm Judge Kavanaugh"" https://t.co/M1NxsRuaEp https://t.co/hpNNnL3WPw"
CNN,Fri Oct 05 19:56:38 +0000 2018,0.5574,0.194,0.806,0.0,82,"Republican Sen. Susan Collins says she will vote ""yes"" on Supreme Court nominee Kavanaugh https://t.co/fLbBJyvzSM https://t.co/8CE3EIGy6x"
CNN,Fri Oct 05 19:45:19 +0000 2018,-0.4767,0.0,0.819,0.181,83,FIFA has suspended Sierra Leone from world football over claims of government interference https://t.co/brl7lBrQbE https://t.co/Je1mKvzTXs
CNN,Fri Oct 05 19:30:01 +0000 2018,0.0,0.0,1.0,0.0,84,"RT @CNNPolitics: ""My duty as a senator is to focus on the nominee's qualifications as long as that nominee's philosophy is within the mains…"
CNN,Fri Oct 05 19:29:36 +0000 2018,0.5267,0.145,0.855,0.0,85,"Sketches and notes by J.K. Rowling, along with other magical inspiration from around the world, are on display to h… https://t.co/vZh52SL3gO"
CNN,Fri Oct 05 19:17:54 +0000 2018,0.0,0.0,1.0,0.0,86,"RT @CNNPolitics: Republican Sen. Susan Collins: ""Today we have come to the conclusion of a confirmation process that has become so dysfunct…"
CNN,Fri Oct 05 19:16:10 +0000 2018,0.0,0.0,1.0,0.0,87,"Sen. Susan Collins is announcing how she plans to vote on Brett Kavanaugh.

Follow live updates:… https://t.co/sc4b27zskg"
CNN,Fri Oct 05 19:14:00 +0000 2018,0.0,0.0,1.0,0.0,88,Republican Sen. Susan Collins announces how she will vote on Kavanaugh. Watch CNN: https://t.co/UYpqI3w42L https://t.co/AR8UxenBpM
CNN,Fri Oct 05 19:10:08 +0000 2018,0.2748,0.095,0.905,0.0,89,Traffic jams and loud horns after midnight. Folks in Ireland are more than just a little excited now that the count… https://t.co/rrFpwtChKa
CNN,Fri Oct 05 19:08:53 +0000 2018,-0.9081,0.0,0.599,0.401,90,BREAKING: Chicago police Officer Jason Van Dyke has been found guilty of second-degree murder in the death of Laqua… https://t.co/wjoGThXDhY
CNN,Fri Oct 05 18:56:38 +0000 2018,0.2023,0.164,0.664,0.172,91,"Mike ""The Situation"" Sorrentino, best known from MTV's ""Jersey Shore,"" is sentenced to eight months in prison for t… https://t.co/H6lBugshuL"
CNN,Fri Oct 05 18:50:07 +0000 2018,-0.3182,0.0,0.839,0.161,92,Greg Gianforte's private plane could be critical to Brett Kavanaugh's confirmation https://t.co/9FDHdSlxeL https://t.co/gh4nBnREEA
CNN,Fri Oct 05 18:40:16 +0000 2018,0.6705,0.322,0.524,0.154,93,This woman is being hailed a hero after confronting another woman who was criticizing two friends for speaking Span… https://t.co/Mfb9jC4HW9
CNN,Fri Oct 05 18:30:06 +0000 2018,0.6105,0.159,0.841,0.0,94,"""I actually got to eat my food while it was still hot!”: This incredibly kind Olive Garden waitress helped feed a f… https://t.co/yl2iCWBkw9"
CNN,Fri Oct 05 18:23:22 +0000 2018,-0.872,0.097,0.55,0.353,95,RT @cnnbrk: A verdict is reached in the trial of a Chicago police officer charged with murder in the killing of 17-year-old Laquan McDonald…
CNN,Fri Oct 05 18:20:06 +0000 2018,-0.0274,0.152,0.737,0.111,96,"Vitamin D supplements do not improve bone mineral density or prevent fractures or falls in adults, a large study fi… https://t.co/IOaSMC6DIo"
CNN,Fri Oct 05 18:10:04 +0000 2018,-0.6908,0.0,0.761,0.239,97,"Nike has said it is ""deeply concerned"" by the rape allegation against Cristiano Ronaldo https://t.co/C6jQ29Rf8N https://t.co/RjBuWu9TyE"
CNN,Fri Oct 05 18:00:02 +0000 2018,-0.0258,0.15,0.642,0.209,98,"A two-year-old boy shredded more than $1,000 his parents had saved to pay a debt https://t.co/mNZgfPOVTU https://t.co/dl2WWnLarv"
CNN,Fri Oct 05 17:50:07 +0000 2018,-0.5267,0.0,0.812,0.188,99,"Republican Sen. Lisa Murkowski voted no on cloture earlier this morning, and will vote no on the final Kavanaugh co… https://t.co/H1FfzWVJGW"
CNN,Fri Oct 05 17:40:10 +0000 2018,0.0,0.0,1.0,0.0,100,All the ways Amazon's AI brought me the socks I am wearing right now | via @mattmcfarland https://t.co/91706JGMEU https://t.co/DykZ7An1Id
FoxNews,Sat Oct 06 02:38:00 +0000 2018,-0.6486,0.0,0.777,0.223,1,"‘Bachelor’ contestant Cristy Caserta dead at 38 after passing out during training course, police say https://t.co/w5Bt1YheM3"
FoxNews,Sat Oct 06 02:35:01 +0000 2018,-0.5574,0.0,0.854,0.146,2,".@SenTedCruz: ""What we've seen in the last two years is the extreme left is just filled with rage, they're filled w… https://t.co/YxJ8GVdCLu"
FoxNews,Sat Oct 06 02:33:00 +0000 2018,0.0,0.0,1.0,0.0,3,Mayor de Blasio dismisses homeless woman in NYC gym: 'I'm doing my workout' https://t.co/doIUgPxzwV
FoxNews,Sat Oct 06 02:27:00 +0000 2018,-0.2732,0.121,0.669,0.209,4,".@SenTedCruz on Kavanaugh nomination: ""It was a ridiculous circus and they were willing to smear a good man and his… https://t.co/yAnpyM55zr"
FoxNews,Sat Oct 06 02:17:00 +0000 2018,-0.3818,0.0,0.874,0.126,5,".@SenTedCruz: ""I think this Kavanaugh fight really underscores what the stakes are in U.S. Senate races across the… https://t.co/T10eniUDEV"
FoxNews,Sat Oct 06 02:12:00 +0000 2018,0.3612,0.122,0.878,0.0,6,".@LindseyGrahamSC: ""One thing I like about @SenatorCollins: If you think you can change her mind by yelling at her… https://t.co/WSFs9AWxJf"
FoxNews,Sat Oct 06 02:07:00 +0000 2018,0.4019,0.144,0.856,0.0,7,".@LindseyGrahamSC: ""If you keep the Republican Party in place that means there'll be an alliance between… https://t.co/8d0ugfU7q5"
FoxNews,Sat Oct 06 02:04:00 +0000 2018,0.4404,0.153,0.847,0.0,8,"In a new op-ed, @charliekirk11 said @SenatorCollins ""deserves the thanks of all Americans"" for announcing she will… https://t.co/5pJ3YE3DaN"
FoxNews,Sat Oct 06 02:02:00 +0000 2018,0.4215,0.149,0.851,0.0,9,".@LindseyGrahamSC on @SenatorCollins' Kavanaugh remarks: ""I think she saved the Senate and the judiciary from slidi… https://t.co/ud7UoPpWmy"
FoxNews,Sat Oct 06 01:57:00 +0000 2018,-0.3875,0.0,0.859,0.141,10,".@seanhannity on Kavanaugh nomination: ""I don't care if you're a Republican or Democrat, liberal or conservative. W… https://t.co/z06QxnyGmw"
FoxNews,Sat Oct 06 01:52:00 +0000 2018,-0.765,0.0,0.72,0.28,11,".@seanhannity: ""For the last 22 days we Americans, we have witnessed what is an unrivaled insanity, a madness that… https://t.co/ftYtmNNwNO"
FoxNews,Sat Oct 06 01:47:30 +0000 2018,0.6908,0.241,0.759,0.0,12,".@seanhannity: ""She bravely restored common sense, decency to the U.S. Senate today and led by example, and she had… https://t.co/kpDvNlbkpF"
FoxNews,Sat Oct 06 01:29:02 +0000 2018,-0.6486,0.0,0.765,0.235,13,"As early voting set to begin in Arizona, Senate race in virtual dead heat https://t.co/c3D6pnRqwQ"
FoxNews,Sat Oct 06 01:20:15 +0000 2018,0.0,0.0,1.0,0.0,14,".@TheJusticeDept needs to give California $28M, judge says in immigration law ruling against @POTUS administration https://t.co/fNEUxSAjeX"
FoxNews,Sat Oct 06 01:08:36 +0000 2018,-0.5106,0.0,0.699,0.301,15,Capitol Police arrest 101 people in Washington DC amid Kavanaugh protests https://t.co/ZcPk1RY7vv
FoxNews,Sat Oct 06 01:01:33 +0000 2018,0.296,0.128,0.872,0.0,16,"Islamic group chief calls for Muslims to join Christians, Jews in Jerusalem meeting (via @holliesmckay) https://t.co/Qgw3noW46q"
FoxNews,Sat Oct 06 00:54:12 +0000 2018,0.5994,0.234,0.766,0.0,17,SATURDAY: Watch special coverage of the Kavanaugh confirmation vote on Fox News Channel. Join hosts @BillHemmer and… https://t.co/qnI16HqRNw
FoxNews,Sat Oct 06 00:51:29 +0000 2018,0.1531,0.162,0.707,0.131,18,.@charliekirk11: Kavanaugh fight: Susan Collins stands up to Democratic bullies and becomes a profile in courage https://t.co/geUgfXohdM
FoxNews,Sat Oct 06 00:47:00 +0000 2018,0.4215,0.202,0.798,0.0,19,".@lisamurkowski: ""[Judge Kavanaugh is] a good man. He's clearly a learned judge, but in my conscious...I could not… https://t.co/xSevEP5RgV"
FoxNews,Sat Oct 06 00:42:21 +0000 2018,-0.5719,0.0,0.791,0.209,20,'I Have a Very High Standard': GOP's Lisa Murkowski Explains 'Agonizing Decision' to Oppose Kavanaugh https://t.co/bwD2Azcs9w
FoxNews,Sat Oct 06 02:38:00 +0000 2018,-0.6486,0.0,0.777,0.223,21,"‘Bachelor’ contestant Cristy Caserta dead at 38 after passing out during training course, police say https://t.co/w5Bt1YheM3"
FoxNews,Sat Oct 06 02:35:01 +0000 2018,-0.5574,0.0,0.854,0.146,22,".@SenTedCruz: ""What we've seen in the last two years is the extreme left is just filled with rage, they're filled w… https://t.co/YxJ8GVdCLu"
FoxNews,Sat Oct 06 02:33:00 +0000 2018,0.0,0.0,1.0,0.0,23,Mayor de Blasio dismisses homeless woman in NYC gym: 'I'm doing my workout' https://t.co/doIUgPxzwV
FoxNews,Sat Oct 06 02:27:00 +0000 2018,-0.2732,0.121,0.669,0.209,24,".@SenTedCruz on Kavanaugh nomination: ""It was a ridiculous circus and they were willing to smear a good man and his… https://t.co/yAnpyM55zr"
FoxNews,Sat Oct 06 02:17:00 +0000 2018,-0.3818,0.0,0.874,0.126,25,".@SenTedCruz: ""I think this Kavanaugh fight really underscores what the stakes are in U.S. Senate races across the… https://t.co/T10eniUDEV"
FoxNews,Sat Oct 06 02:12:00 +0000 2018,0.3612,0.122,0.878,0.0,26,".@LindseyGrahamSC: ""One thing I like about @SenatorCollins: If you think you can change her mind by yelling at her… https://t.co/WSFs9AWxJf"
FoxNews,Sat Oct 06 02:07:00 +0000 2018,0.4019,0.144,0.856,0.0,27,".@LindseyGrahamSC: ""If you keep the Republican Party in place that means there'll be an alliance between… https://t.co/8d0ugfU7q5"
FoxNews,Sat Oct 06 02:04:00 +0000 2018,0.4404,0.153,0.847,0.0,28,"In a new op-ed, @charliekirk11 said @SenatorCollins ""deserves the thanks of all Americans"" for announcing she will… https://t.co/5pJ3YE3DaN"
FoxNews,Sat Oct 06 02:02:00 +0000 2018,0.4215,0.149,0.851,0.0,29,".@LindseyGrahamSC on @SenatorCollins' Kavanaugh remarks: ""I think she saved the Senate and the judiciary from slidi… https://t.co/ud7UoPpWmy"
FoxNews,Sat Oct 06 01:57:00 +0000 2018,-0.3875,0.0,0.859,0.141,30,".@seanhannity on Kavanaugh nomination: ""I don't care if you're a Republican or Democrat, liberal or conservative. W… https://t.co/z06QxnyGmw"
FoxNews,Sat Oct 06 01:52:00 +0000 2018,-0.765,0.0,0.72,0.28,31,".@seanhannity: ""For the last 22 days we Americans, we have witnessed what is an unrivaled insanity, a madness that… https://t.co/ftYtmNNwNO"
FoxNews,Sat Oct 06 01:47:30 +0000 2018,0.6908,0.241,0.759,0.0,32,".@seanhannity: ""She bravely restored common sense, decency to the U.S. Senate today and led by example, and she had… https://t.co/kpDvNlbkpF"
FoxNews,Sat Oct 06 01:29:02 +0000 2018,-0.6486,0.0,0.765,0.235,33,"As early voting set to begin in Arizona, Senate race in virtual dead heat https://t.co/c3D6pnRqwQ"
FoxNews,Sat Oct 06 01:20:15 +0000 2018,0.0,0.0,1.0,0.0,34,".@TheJusticeDept needs to give California $28M, judge says in immigration law ruling against @POTUS administration https://t.co/fNEUxSAjeX"
FoxNews,Sat Oct 06 01:08:36 +0000 2018,-0.5106,0.0,0.699,0.301,35,Capitol Police arrest 101 people in Washington DC amid Kavanaugh protests https://t.co/ZcPk1RY7vv
FoxNews,Sat Oct 06 01:01:33 +0000 2018,0.296,0.128,0.872,0.0,36,"Islamic group chief calls for Muslims to join Christians, Jews in Jerusalem meeting (via @holliesmckay) https://t.co/Qgw3noW46q"
FoxNews,Sat Oct 06 00:54:12 +0000 2018,0.5994,0.234,0.766,0.0,37,SATURDAY: Watch special coverage of the Kavanaugh confirmation vote on Fox News Channel. Join hosts @BillHemmer and… https://t.co/qnI16HqRNw
FoxNews,Sat Oct 06 00:51:29 +0000 2018,0.1531,0.162,0.707,0.131,38,.@charliekirk11: Kavanaugh fight: Susan Collins stands up to Democratic bullies and becomes a profile in courage https://t.co/geUgfXohdM
FoxNews,Sat Oct 06 00:47:00 +0000 2018,0.4215,0.202,0.798,0.0,39,".@lisamurkowski: ""[Judge Kavanaugh is] a good man. He's clearly a learned judge, but in my conscious...I could not… https://t.co/xSevEP5RgV"
FoxNews,Sat Oct 06 00:42:21 +0000 2018,-0.5719,0.0,0.791,0.209,40,'I Have a Very High Standard': GOP's Lisa Murkowski Explains 'Agonizing Decision' to Oppose Kavanaugh https://t.co/bwD2Azcs9w
FoxNews,Sat Oct 06 00:35:00 +0000 2018,0.4404,0.139,0.861,0.0,41,".@lisamurkowski on Kavanaugh nomination: ""There is some small shred of hope that remains with our judiciary, this j… https://t.co/PNAefImluW"
FoxNews,Sat Oct 06 00:31:47 +0000 2018,0.7506,0.33,0.67,0.0,42,"Former President @GeorgeHWBush praised the ""political courage and class"" displayed by @SenatorCollins following her… https://t.co/qhrsjSbdRP"
FoxNews,Sat Oct 06 00:20:43 +0000 2018,0.0,0.0,1.0,0.0,43,.@lisamurkowski on Kavanaugh nomination: There are only 9 seats on the bench of the highest court in the land...occ… https://t.co/T48tEt55hz
FoxNews,Sat Oct 06 00:12:12 +0000 2018,0.5574,0.194,0.806,0.0,44,Senators make remarks about the nomination of Judge Brett Kavanaugh to the Supreme Court. https://t.co/wUNn5lD372 https://t.co/Uiq05OCF1L
FoxNews,Fri Oct 05 23:53:59 +0000 2018,0.7003,0.279,0.721,0.0,45,.@lisamurkowski: I was truly leaning toward supporting Judge Kavanaugh in his nomination...but we know that in our… https://t.co/P7jpmtpZHD
FoxNews,Fri Oct 05 23:43:50 +0000 2018,0.5574,0.194,0.806,0.0,46,Sen. @lisamurkowski makes remarks on the nomination of Judge Brett Kavanaugh to the Supreme Court.… https://t.co/yypGPyMqPB
FoxNews,Fri Oct 05 23:43:50 +0000 2018,0.1779,0.131,0.769,0.1,47,.@WilliamJBennett: I'm worried about the future because I think we now have a situation where a good chunk of the c… https://t.co/BXIs7vNmBK
FoxNews,Fri Oct 05 23:29:06 +0000 2018,0.5574,0.194,0.806,0.0,48,".@SenJohnKennedy on Kavanaugh Supreme Court nomination: ""If our founders could have envisioned confirmation being l… https://t.co/tP2NiIgfun"
FoxNews,Fri Oct 05 23:22:39 +0000 2018,-0.4707,0.0,0.797,0.203,49,".@SenJohnKennedy on @FBI report into Kavanaugh allegations: ""I think we're making a mistake not to allow the Americ… https://t.co/XyfB6ghvg5"
FoxNews,Fri Oct 05 23:17:19 +0000 2018,0.2263,0.146,0.751,0.103,50,.@SenJohnKennedy: There are no winners. I'll bet you this time tomorrow night Judge Kavanaugh...he won't feel like… https://t.co/q9QdYQlJaY
FoxNews,Fri Oct 05 23:09:45 +0000 2018,0.0,0.0,1.0,0.0,51,"""I have a hunch that none of this is going to end with this confirmation."" — @johnrobertsFox reports on the fallout… https://t.co/GqKR61DiCH"
FoxNews,Fri Oct 05 22:59:15 +0000 2018,-0.5423,0.0,0.743,0.257,52,‘Jersey Shore’ star Mike ‘The Situation’ Sorrentino sentenced to 8 months for tax law violations https://t.co/c8MTPhtJ5L
FoxNews,Fri Oct 05 22:58:16 +0000 2018,0.5574,0.205,0.795,0.0,53,Senators speak about the nomination of Judge Brett Kavanaugh to the Supreme Court. https://t.co/wUNn5lD372 https://t.co/95ApbBGwNd
FoxNews,Fri Oct 05 22:55:25 +0000 2018,0.0,0.0,1.0,0.0,54,"Tom Brady throws 500th touchdown pass, ties record with Favre, Peyton Manning https://t.co/MKJa5Am8X3"
FoxNews,Fri Oct 05 22:44:34 +0000 2018,-0.4019,0.0,0.748,0.252,55,'Grow Up': @senorrinhatch Waves Away Female Protesters Who Confronted Him About Kavanaugh https://t.co/IdiswQBH5G
FoxNews,Fri Oct 05 22:38:16 +0000 2018,0.0,0.0,1.0,0.0,56,".@pdoocy: ""Republican candidates have one more day to campaign about Kavanaugh before midterm voters learn his fate… https://t.co/921GouBrGy"
FoxNews,Fri Oct 05 22:32:57 +0000 2018,0.0,0.0,1.0,0.0,57,The @USNavy @BlueAngels perform over San Francisco Bay.  (Courtesy: KTVU) https://t.co/OpLJvVBFKO
FoxNews,Fri Oct 05 22:31:52 +0000 2018,0.0,0.0,1.0,0.0,58,'I Can See 2022 From My House': Palin Trolls Murkowski on Kavanaugh Opposition https://t.co/kCNG3BH4cB
FoxNews,Fri Oct 05 22:27:35 +0000 2018,-0.2263,0.0,0.894,0.106,59,Hundreds of protesters are demonstrating throughout Washington after several key senators said they would vote yes… https://t.co/NNUvDR1FVZ
FoxNews,Fri Oct 05 22:18:00 +0000 2018,0.7783,0.286,0.714,0.0,60,The White House is confident that Judge Brett Kavanaugh will be confirmed to the Supreme Court; @johnrobertsFox has… https://t.co/iqn7EW5Xnb
FoxNews,Fri Oct 05 22:10:06 +0000 2018,0.5574,0.167,0.833,0.0,61,Judge Brett Kavanaugh appears to have the amount of votes needed to be confirmed to the Supreme Court;… https://t.co/sfmIMCVcV9
FoxNews,Fri Oct 05 22:04:48 +0000 2018,-0.5733,0.0,0.761,0.239,62,".@JesseBWatters on Kavanaugh testimony: ""Democrats don't like the fact that he cried because that emotion propelled… https://t.co/ZMrZxJaBAE"
FoxNews,Fri Oct 05 21:59:14 +0000 2018,0.6369,0.224,0.776,0.0,63,".@PressSec tweeted Friday to thank @SenatorCollins for ""doing the right thing"" by announcing her vote in favor of S… https://t.co/mMde2O4zv1"
FoxNews,Fri Oct 05 21:45:44 +0000 2018,0.4767,0.147,0.853,0.0,64,".@JesseBWatters on Kavanaugh nomination: ""I think people respect the fact that this president did not back down, th… https://t.co/eFT4rWZOcV"
FoxNews,Fri Oct 05 21:34:42 +0000 2018,0.1646,0.099,0.901,0.0,65,".@kilmeade on @SenatorCollins' Kavanaugh remarks: ""That was one of the most comprehensive, but necessary, speeches… https://t.co/bwozVYJYJD"
FoxNews,Fri Oct 05 21:29:36 +0000 2018,0.4754,0.147,0.853,0.0,66,".@kilmeade: ""The most powerful senator, I think, from here on in, is @Sen_JoeManchin...This is one of the first tim… https://t.co/vNS5avLGxa"
FoxNews,Fri Oct 05 21:16:16 +0000 2018,-0.296,0.161,0.556,0.283,67,.@Georgetown professor who wished death to @GOP senators supporting Kavanaugh on leave https://t.co/rhDC0AibsP
FoxNews,Fri Oct 05 21:03:06 +0000 2018,0.0,0.0,1.0,0.0,68,".@SenatorCollins: ""I will vote to confirm Judge Kavanaugh."" https://t.co/wUNn5lD372 https://t.co/ZpLr7zAzFV"
FoxNews,Fri Oct 05 21:01:36 +0000 2018,0.4404,0.182,0.818,0.0,69,'I Hope You're Listening': Susan Collins Blasts Ford 'Leaker' in Kavanaugh 'Yea' Speech https://t.co/mHEkiQDHEn
FoxNews,Fri Oct 05 20:46:02 +0000 2018,-0.1027,0.214,0.556,0.231,70,".@SenatorCollins: ""Despite the turbulent, bitter fight surrounding his nomination, my fervent hope is that Brett Ka… https://t.co/QZ0ULE7J08"
FoxNews,Fri Oct 05 20:42:13 +0000 2018,0.4019,0.137,0.863,0.0,71,All Day Saturday: Tune in for Fox News Channel's special coverage of the Brett Kavanaugh confirmation vote.… https://t.co/4l8M5vIkrE
FoxNews,Fri Oct 05 20:39:02 +0000 2018,0.7178,0.261,0.739,0.0,72,".@SenatorCollins on the drafters of the Constitution: ""Their vision of a more perfect union does not exist today an… https://t.co/qKtiX0hTYy"
FoxNews,Fri Oct 05 20:31:40 +0000 2018,0.4404,0.127,0.873,0.0,73,".@SenatorCollins on leaking of Dr. Ford's letter ""To that leaker, who I hope is listening now, let me say that what… https://t.co/viKDW5Gf06"
FoxNews,Fri Oct 05 20:23:48 +0000 2018,-0.1603,0.0,0.913,0.087,74,.@SenatorCollins on Kavanaugh nomination: Watching [Dr. Ford] I could not help but feel that some people who wanted… https://t.co/dVWxKujOxb
FoxNews,Fri Oct 05 20:17:21 +0000 2018,-0.6124,0.0,0.762,0.238,75,".@SenatorCollins: ""I have been alarmed and disturbed, however, by some who have suggested that unless Judge Kavanau… https://t.co/3z3RQ5njfj"
FoxNews,Fri Oct 05 20:09:39 +0000 2018,-0.25,0.057,0.833,0.109,76,".@SenatorCollins on Kavanaugh nomination: ""I do not believe that these charges can fairly prevent Judge Kavanaugh f… https://t.co/2npB3dXXcZ"
FoxNews,Fri Oct 05 20:07:15 +0000 2018,0.743,0.296,0.704,0.0,77,"BREAKING: Democratic @Sen_JoeManchin says he will vote in favor of Supreme Court nominee Brett Kavanaugh, apparentl… https://t.co/NzjoidMC0X"
FoxNews,Fri Oct 05 20:02:47 +0000 2018,-0.4404,0.0,0.847,0.153,78,".@SenatorCollins on Kavanaugh nomination: ""I worry that departing from this presumption [of innocence] could lead t… https://t.co/VMRX8F08M3"
FoxNews,Fri Oct 05 19:55:56 +0000 2018,0.0,0.0,1.0,0.0,79,BREAKING: @SenatorCollins says she intends to vote 'yes' on Kavanaugh confirmation https://t.co/dKrstGPbtF
